id,session_id,user_id,action,created_at,parameters
56559,c3105f70-e05e-012f-41d8-3c0754157aba,711025848,S,"2012-09-14 05:55:50","{""product"": 1013589442}"
56560,c310a610-e05e-012f-41d8-3c0754157aba,711025848,S,"2012-09-14 05:55:50","{""product"": 52862384}"
56561,c310f320-e05e-012f-41d8-3c0754157aba,711025848,S,"2012-09-14 05:55:50","{""product"": 748173072}"
56562,c3113b40-e05e-012f-41d8-3c0754157aba,206649281,S,"2012-09-14 05:55:50","{""product"": 489273655}"
56563,c3118b70-e05e-012f-41d8-3c0754157aba,206649281,S,"2012-09-14 05:55:50","{""product"": 1013589422}"
56564,c311d810-e05e-012f-41d8-3c0754157aba,206649281,S,"2012-09-14 05:55:50","{""product"": 52862384}"
56565,c31225b0-e05e-012f-41d8-3c0754157aba,206649281,S,"2012-09-14 05:55:50","{""product"": 1013589441}"
56566,c3128070-e05e-012f-41d8-3c0754157aba,99056534,S,"2012-09-14 05:55:50","{""product"": 833839126}"
56567,c312d030-e05e-012f-41d8-3c0754157aba,99056534,S,"2012-09-14 05:55:50","{""product"": 1013589447}"
56568,c3132e10-e05e-012f-41d8-3c0754157aba,99056534,S,"2012-09-14 05:55:50","{""product"": 489273655}"
56569,c3137b20-e05e-012f-41d8-3c0754157aba,99056534,S,"2012-09-14 05:55:50","{""product"": 1013589434}"
56570,c313c580-e05e-012f-41d8-3c0754157aba,99056534,S,"2012-09-14 05:55:50","{""product"": 1013589449}"
56571,c3140f60-e05e-012f-41d8-3c0754157aba,408356406,S,"2012-09-14 05:55:50","{""product"": 1013589434}"
56572,c3145f50-e05e-012f-41d8-3c0754157aba,408356406,S,"2012-09-14 05:55:50","{""product"": 1013589448}"
56573,c314ae70-e05e-012f-41d8-3c0754157aba,408356406,S,"2012-09-14 05:55:50","{""product"": 219452125}"
56574,c314fc30-e05e-012f-41d8-3c0754157aba,408356406,S,"2012-09-14 05:55:50","{""product"": 1013589415}"
56575,c3154a30-e05e-012f-41d8-3c0754157aba,408356406,S,"2012-09-14 05:55:50","{""product"": 1013589422}"
56576,c3159a60-e05e-012f-41d8-3c0754157aba,408356406,S,"2012-09-14 05:55:50","{""product"": 219452125}"
56577,c315e6a0-e05e-012f-41d8-3c0754157aba,408356406,S,"2012-09-14 05:55:50","{""product"": 1013589447}"
56578,c31633f0-e05e-012f-41d8-3c0754157aba,408356406,S,"2012-09-14 05:55:50","{""product"": 1013589413}"
56579,c3169040-e05e-012f-41d8-3c0754157aba,1,S,"2012-09-14 05:55:50","{""product"": 1013589415}"
56580,c316e0c0-e05e-012f-41d8-3c0754157aba,1,S,"2012-09-14 05:55:51","{""product"": 1013589430}"
56581,c3172ef0-e05e-012f-41d8-3c0754157aba,1,S,"2012-09-14 05:55:51","{""product"": 1013589414}"
56582,c3177c30-e05e-012f-41d8-3c0754157aba,1,S,"2012-09-14 05:55:51","{""product"": 1013589426}"
56583,c317c270-e05e-012f-41d8-3c0754157aba,1,S,"2012-09-14 05:55:51","{""product"": 1013589435}"
56584,c3180900-e05e-012f-41d8-3c0754157aba,1,S,"2012-09-14 05:55:51","{""product"": 726086391}"
56585,c3185610-e05e-012f-41d8-3c0754157aba,1,S,"2012-09-14 05:55:51","{""product"": 954827632}"
56586,c318a600-e05e-012f-41d8-3c0754157aba,862467340,S,"2012-09-14 05:55:51","{""product"": 504220342}"
56587,c318ed90-e05e-012f-41d8-3c0754157aba,862467340,S,"2012-09-14 05:55:51","{""product"": 219452125}"
56588,c3193640-e05e-012f-41d8-3c0754157aba,862467340,S,"2012-09-14 05:55:51","{""product"": 1013589415}"
56589,c3198280-e05e-012f-41d8-3c0754157aba,862467340,S,"2012-09-14 05:55:51","{""product"": 1013589428}"
56590,c319e2b0-e05e-012f-41d8-3c0754157aba,862467340,S,"2012-09-14 05:55:51","{""product"": 833839126}"
56591,c31a2cf0-e05e-012f-41d8-3c0754157aba,674206273,S,"2012-09-14 05:55:51","{""product"": 1013589428}"
56592,c31a7460-e05e-012f-41d8-3c0754157aba,674206273,S,"2012-09-14 05:55:51","{""product"": 1013589424}"
56593,c31ac300-e05e-012f-41d8-3c0754157aba,674206273,S,"2012-09-14 05:55:51","{""product"": 1013589449}"
56594,c31b1640-e05e-012f-41d8-3c0754157aba,674206273,S,"2012-09-14 05:55:51","{""product"": 78660486}"
56595,c31b6200-e05e-012f-41d8-3c0754157aba,1057526562,S,"2012-09-14 05:55:51","{""product"": 1001480408}"
56596,c31bc050-e05e-012f-41d8-3c0754157aba,1057526562,S,"2012-09-14 05:55:51","{""product"": 78660486}"
56597,c31c07a0-e05e-012f-41d8-3c0754157aba,1057526562,S,"2012-09-14 05:55:51","{""product"": 1013589436}"
56598,c31c53a0-e05e-012f-41d8-3c0754157aba,1057526562,S,"2012-09-14 05:55:51","{""product"": 1013589413}"
56599,c31c9ef0-e05e-012f-41d8-3c0754157aba,1057526562,S,"2012-09-14 05:55:51","{""product"": 599112055}"
56600,c31cec20-e05e-012f-41d8-3c0754157aba,1057526562,S,"2012-09-14 05:55:51","{""product"": 219452125}"
56601,c31d5320-e05e-012f-41d8-3c0754157aba,1057526562,S,"2012-09-14 05:55:51","{""product"": 1001480408}"
56602,c31dabb0-e05e-012f-41d8-3c0754157aba,1057526562,S,"2012-09-14 05:55:51","{""product"": 833839126}"
56603,c31dfcb0-e05e-012f-41d8-3c0754157aba,995493676,S,"2012-09-14 05:55:51","{""product"": 1013589441}"
56604,c31e48c0-e05e-012f-41d8-3c0754157aba,995493676,S,"2012-09-14 05:55:51","{""product"": 1013589435}"
56605,c31e9840-e05e-012f-41d8-3c0754157aba,995493676,S,"2012-09-14 05:55:51","{""product"": 954827632}"
56606,c31f0750-e05e-012f-41d8-3c0754157aba,995493676,S,"2012-09-14 05:55:51","{""product"": 1013589415}"
56607,c31f56b0-e05e-012f-41d8-3c0754157aba,995493676,S,"2012-09-14 05:55:51","{""product"": 429921481}"
56608,c31fa680-e05e-012f-41d8-3c0754157aba,995493676,S,"2012-09-14 05:55:51","{""product"": 504220342}"
56609,c31ff980-e05e-012f-41d8-3c0754157aba,995493676,S,"2012-09-14 05:55:51","{""product"": 1013589441}"
56610,c3204a80-e05e-012f-41d8-3c0754157aba,834763738,S,"2012-09-14 05:55:51","{""product"": 1013589428}"
56611,c320b4e0-e05e-012f-41d8-3c0754157aba,834763738,S,"2012-09-14 05:55:51","{""product"": 833839126}"
56612,c320ffb0-e05e-012f-41d8-3c0754157aba,834763738,S,"2012-09-14 05:55:51","{""product"": 52862384}"
56613,c3215470-e05e-012f-41d8-3c0754157aba,638820960,S,"2012-09-14 05:55:51","{""product"": 1013589417}"
56614,c321b7b0-e05e-012f-41d8-3c0754157aba,638820960,S,"2012-09-14 05:55:51","{""product"": 52862384}"
56615,c32208e0-e05e-012f-41d8-3c0754157aba,638820960,S,"2012-09-14 05:55:51","{""product"": 1013589424}"
56616,c3225880-e05e-012f-41d8-3c0754157aba,638820960,S,"2012-09-14 05:55:51","{""product"": 1013589430}"
56617,c322c080-e05e-012f-41d8-3c0754157aba,638820960,S,"2012-09-14 05:55:51","{""product"": 1013589424}"
56618,c3231430-e05e-012f-41d8-3c0754157aba,638820960,S,"2012-09-14 05:55:51","{""product"": 1013589424}"
56619,c3235fd0-e05e-012f-41d8-3c0754157aba,1057526563,S,"2012-09-14 05:55:51","{""product"": 1013589424}"
56620,c323ae20-e05e-012f-41d8-3c0754157aba,1057526563,S,"2012-09-14 05:55:51","{""product"": 954827632}"
56621,c3241740-e05e-012f-41d8-3c0754157aba,1057526563,S,"2012-09-14 05:55:51","{""product"": 1013589413}"
56622,c3245f40-e05e-012f-41d8-3c0754157aba,1028376774,S,"2012-09-14 05:55:51","{""product"": 157039898}"
56623,c324a5c0-e05e-012f-41d8-3c0754157aba,378310152,S,"2012-09-14 05:55:51","{""product"": 1013589414}"
56624,c324f770-e05e-012f-41d8-3c0754157aba,378310152,S,"2012-09-14 05:55:51","{""product"": 1013589417}"
56625,c32549f0-e05e-012f-41d8-3c0754157aba,378310152,S,"2012-09-14 05:55:51","{""product"": 438855057}"
56626,c3259dc0-e05e-012f-41d8-3c0754157aba,378310152,S,"2012-09-14 05:55:51","{""product"": 1013589414}"
56627,c325fc90-e05e-012f-41d8-3c0754157aba,378310152,S,"2012-09-14 05:55:51","{""product"": 52862384}"
56628,c3264f80-e05e-012f-41d8-3c0754157aba,378310152,S,"2012-09-14 05:55:51","{""product"": 1013589426}"
56629,c326b2f0-e05e-012f-41d8-3c0754157aba,378310152,S,"2012-09-14 05:55:51","{""product"": 1013589448}"
56630,c3270360-e05e-012f-41d8-3c0754157aba,188543912,S,"2012-09-14 05:55:51","{""product"": 1013589413}"
56631,c32758a0-e05e-012f-41d8-3c0754157aba,188543912,S,"2012-09-14 05:55:51","{""product"": 1013589441}"
56632,c327a790-e05e-012f-41d8-3c0754157aba,188543912,S,"2012-09-14 05:55:51","{""product"": 1013589430}"
56633,c327f640-e05e-012f-41d8-3c0754157aba,188543912,S,"2012-09-14 05:55:51","{""product"": 52862384}"
56634,c3286360-e05e-012f-41d8-3c0754157aba,188543912,S,"2012-09-14 05:55:51","{""product"": 504220342}"
56635,c328b040-e05e-012f-41d8-3c0754157aba,188543912,S,"2012-09-14 05:55:51","{""product"": 726086391}"
56636,c3291ad0-e05e-012f-41d8-3c0754157aba,188543912,S,"2012-09-14 05:55:51","{""product"": 1013589434}"
56637,c3297910-e05e-012f-41d8-3c0754157aba,1034018247,S,"2012-09-14 05:55:51","{""product"": 1013589448}"
56638,c329ce10-e05e-012f-41d8-3c0754157aba,1034018247,S,"2012-09-14 05:55:51","{""product"": 1013589417}"
56639,c32a2000-e05e-012f-41d8-3c0754157aba,1034018247,S,"2012-09-14 05:55:51","{""product"": 336514991}"
56640,c32a6780-e05e-012f-41d8-3c0754157aba,323332591,S,"2012-09-14 05:55:51","{""product"": 489273655}"
56641,c32ab590-e05e-012f-41d8-3c0754157aba,323332591,S,"2012-09-14 05:55:51","{""product"": 52862384}"
56642,c32b1790-e05e-012f-41d8-3c0754157aba,323332591,S,"2012-09-14 05:55:51","{""product"": 1013589424}"
56643,c32b66b0-e05e-012f-41d8-3c0754157aba,873959920,S,"2012-09-14 05:55:51","{""product"": 726086391}"
56644,c32bc410-e05e-012f-41d8-3c0754157aba,873959920,S,"2012-09-14 05:55:51","{""product"": 954827632}"
56645,c32c1140-e05e-012f-41d8-3c0754157aba,873959920,S,"2012-09-14 05:55:51","{""product"": 1013589413}"
56646,c32c6420-e05e-012f-41d8-3c0754157aba,873959920,S,"2012-09-14 05:55:51","{""product"": 336514991}"
56647,c32cb1a0-e05e-012f-41d8-3c0754157aba,873959920,S,"2012-09-14 05:55:51","{""product"": 1013589424}"
56648,c32d00f0-e05e-012f-41d8-3c0754157aba,873959920,S,"2012-09-14 05:55:51","{""product"": 1013589428}"
56649,c32d6830-e05e-012f-41d8-3c0754157aba,873959920,S,"2012-09-14 05:55:51","{""product"": 1013589442}"
56650,c32db8e0-e05e-012f-41d8-3c0754157aba,873959920,S,"2012-09-14 05:55:51","{""product"": 336514991}"
56651,c32e1e60-e05e-012f-41d8-3c0754157aba,873959920,S,"2012-09-14 05:55:51","{""product"": 1013589426}"
56652,c32e75f0-e05e-012f-41d8-3c0754157aba,331209749,S,"2012-09-14 05:55:51","{""product"": 157039898}"
56653,c32ec670-e05e-012f-41d8-3c0754157aba,331209749,S,"2012-09-14 05:55:51","{""product"": 215054540}"
56654,c32f0f60-e05e-012f-41d8-3c0754157aba,331209749,S,"2012-09-14 05:55:51","{""product"": 1013589446}"
56655,c32f5fc0-e05e-012f-41d8-3c0754157aba,331209749,S,"2012-09-14 05:55:51","{""product"": 599112055}"
56656,c32fb400-e05e-012f-41d8-3c0754157aba,331209749,S,"2012-09-14 05:55:51","{""product"": 1001480408}"
56657,c3301d10-e05e-012f-41d8-3c0754157aba,331209749,S,"2012-09-14 05:55:51","{""product"": 1013589436}"
56658,c334ba30-e05e-012f-41d8-3c0754157aba,275330066,S,"2012-09-14 05:55:51","{""product"": 1013589424}"
56659,c334ba30-e05e-012f-41d8-3c0754157aba,275330066,AC,"2012-09-14 05:55:51","{""product"": 1013589424, ""availability"": false, ""quantity"": 1}"
56660,c3357930-e05e-012f-41d8-3c0754157aba,918478646,S,"2012-09-14 05:55:51","{""product"": 1013589422}"
56661,c3357930-e05e-012f-41d8-3c0754157aba,918478646,AC,"2012-09-14 05:55:51","{""product"": 1013589422, ""availability"": false, ""quantity"": 1}"
56662,c33631d0-e05e-012f-41d8-3c0754157aba,235774389,S,"2012-09-14 05:55:51","{""product"": 1013589424}"
56663,c33631d0-e05e-012f-41d8-3c0754157aba,235774389,AC,"2012-09-14 05:55:51","{""product"": 1013589424, ""availability"": false, ""quantity"": 1}"
56664,c336eff0-e05e-012f-41d8-3c0754157aba,75326820,S,"2012-09-14 05:55:51","{""product"": 1013589422}"
56665,c336eff0-e05e-012f-41d8-3c0754157aba,75326820,AC,"2012-09-14 05:55:51","{""product"": 1013589422, ""availability"": false, ""quantity"": 1}"
56666,c337aff0-e05e-012f-41d8-3c0754157aba,323332591,S,"2012-09-14 05:55:51","{""product"": 1013589428}"
56667,c337aff0-e05e-012f-41d8-3c0754157aba,323332591,AC,"2012-09-14 05:55:51","{""product"": 1013589428, ""availability"": false, ""quantity"": 1}"
56668,c3385ea0-e05e-012f-41d8-3c0754157aba,286560969,S,"2012-09-14 05:55:51","{""product"": 1013589428}"
56669,c3385ea0-e05e-012f-41d8-3c0754157aba,286560969,AC,"2012-09-14 05:55:51","{""product"": 1013589428, ""availability"": false, ""quantity"": 1}"
56670,c338f920-e05e-012f-41d8-3c0754157aba,437907651,S,"2012-09-14 05:55:51","{""product"": 1013589417}"
56671,c338f920-e05e-012f-41d8-3c0754157aba,437907651,AC,"2012-09-14 05:55:51","{""product"": 1013589417, ""availability"": false, ""quantity"": 1}"
56672,c3399670-e05e-012f-41d8-3c0754157aba,286560969,S,"2012-09-14 05:55:51","{""product"": 1013589417}"
56673,c3399670-e05e-012f-41d8-3c0754157aba,286560969,AC,"2012-09-14 05:55:51","{""product"": 1013589417, ""availability"": false, ""quantity"": 1}"
56674,c33a4740-e05e-012f-41d8-3c0754157aba,590306657,S,"2012-09-14 05:55:51","{""product"": 1013589428}"
56675,c33a4740-e05e-012f-41d8-3c0754157aba,590306657,AC,"2012-09-14 05:55:51","{""product"": 1013589428, ""availability"": false, ""quantity"": 1}"
56676,c33adf20-e05e-012f-41d8-3c0754157aba,140587364,S,"2012-09-14 05:55:51","{""product"": 1013589417}"
56677,c33adf20-e05e-012f-41d8-3c0754157aba,140587364,AC,"2012-09-14 05:55:51","{""product"": 1013589417, ""availability"": false, ""quantity"": 1}"
56678,c33b7250-e05e-012f-41d8-3c0754157aba,917290961,S,"2012-09-14 05:55:51","{""product"": 1013589424}"
56679,c33b7250-e05e-012f-41d8-3c0754157aba,917290961,AC,"2012-09-14 05:55:51","{""product"": 1013589424, ""availability"": false, ""quantity"": 1}"
56680,c33c1860-e05e-012f-41d8-3c0754157aba,624071307,S,"2012-09-14 05:55:51","{""product"": 1013589424}"
56681,c33c1860-e05e-012f-41d8-3c0754157aba,624071307,AC,"2012-09-14 05:55:51","{""product"": 1013589424, ""availability"": false, ""quantity"": 1}"
56682,c33caff0-e05e-012f-41d8-3c0754157aba,140587364,S,"2012-09-14 05:55:51","{""product"": 1013589417}"
56683,c33caff0-e05e-012f-41d8-3c0754157aba,140587364,AC,"2012-09-14 05:55:51","{""product"": 1013589417, ""availability"": false, ""quantity"": 1}"
56684,c33d4800-e05e-012f-41d8-3c0754157aba,684206702,S,"2012-09-14 05:55:51","{""product"": 1013589424}"
56685,c33d4800-e05e-012f-41d8-3c0754157aba,684206702,AC,"2012-09-14 05:55:51","{""product"": 1013589424, ""availability"": false, ""quantity"": 1}"
56686,c33dde20-e05e-012f-41d8-3c0754157aba,562806419,S,"2012-09-14 05:55:51","{""product"": 1013589424}"
56687,c33dde20-e05e-012f-41d8-3c0754157aba,562806419,AC,"2012-09-14 05:55:51","{""product"": 1013589424, ""availability"": false, ""quantity"": 1}"
56688,c33e79a0-e05e-012f-41d8-3c0754157aba,1046959423,S,"2012-09-14 05:55:51","{""product"": 1013589426}"
56689,c33e79a0-e05e-012f-41d8-3c0754157aba,1046959423,AC,"2012-09-14 05:55:51","{""product"": 1013589426, ""availability"": false, ""quantity"": 1}"
56690,c33f25a0-e05e-012f-41d8-3c0754157aba,286560969,S,"2012-09-14 05:55:51","{""product"": 1013589428}"
56691,c33f25a0-e05e-012f-41d8-3c0754157aba,286560969,AC,"2012-09-14 05:55:51","{""product"": 1013589428, ""availability"": false, ""quantity"": 1}"
56692,c33fb7d0-e05e-012f-41d8-3c0754157aba,910886886,S,"2012-09-14 05:55:51","{""product"": 1013589426}"
56693,c33fb7d0-e05e-012f-41d8-3c0754157aba,910886886,AC,"2012-09-14 05:55:51","{""product"": 1013589426, ""availability"": false, ""quantity"": 1}"
56694,c3404640-e05e-012f-41d8-3c0754157aba,638820960,S,"2012-09-14 05:55:51","{""product"": 1013589424}"
56695,c3404640-e05e-012f-41d8-3c0754157aba,638820960,AC,"2012-09-14 05:55:51","{""product"": 1013589424, ""availability"": false, ""quantity"": 1}"
56696,c340ee20-e05e-012f-41d8-3c0754157aba,835918637,S,"2012-09-14 05:55:51","{""product"": 1013589426}"
56697,c340ee20-e05e-012f-41d8-3c0754157aba,835918637,AC,"2012-09-14 05:55:51","{""product"": 1013589426, ""availability"": false, ""quantity"": 1}"
56698,c344f9f0-e05e-012f-41d8-3c0754157aba,853560069,S,"2012-09-14 05:55:51","{""product"": 1013589426}"
56699,c344f9f0-e05e-012f-41d8-3c0754157aba,853560069,AC,"2012-09-14 05:55:51","{""product"": 1013589426, ""availability"": true, ""quantity"": 1}"
56700,c344f9f0-e05e-012f-41d8-3c0754157aba,853560069,S,"2012-09-14 05:55:51","{""product"": 1013589429}"
56701,c344f9f0-e05e-012f-41d8-3c0754157aba,853560069,AC,"2012-09-14 05:55:51","{""product"": 1013589429, ""availability"": true, ""quantity"": 1}"
56702,c344f9f0-e05e-012f-41d8-3c0754157aba,853560069,P,"2012-09-14 05:55:51","{""order"": 0}"
56703,c346a750-e05e-012f-41d8-3c0754157aba,792876634,S,"2012-09-14 05:55:51","{""product"": 1013589436}"
56704,c346a750-e05e-012f-41d8-3c0754157aba,792876634,AC,"2012-09-14 05:55:51","{""product"": 1013589436, ""availability"": true, ""quantity"": 1}"
56705,c346a750-e05e-012f-41d8-3c0754157aba,792876634,P,"2012-09-14 05:55:51","{""order"": 1}"
56706,c347c440-e05e-012f-41d8-3c0754157aba,104043415,S,"2012-09-14 05:55:51","{""product"": 1013589436}"
56707,c347c440-e05e-012f-41d8-3c0754157aba,104043415,AC,"2012-09-14 05:55:51","{""product"": 1013589436, ""availability"": true, ""quantity"": 1}"
56708,c347c440-e05e-012f-41d8-3c0754157aba,104043415,P,"2012-09-14 05:55:51","{""order"": 2}"
56709,c348cb80-e05e-012f-41d8-3c0754157aba,135242632,S,"2012-09-14 05:55:51","{""product"": 1013589434}"
56710,c348cb80-e05e-012f-41d8-3c0754157aba,135242632,AC,"2012-09-14 05:55:51","{""product"": 1013589434, ""availability"": true, ""quantity"": 1}"
56711,c348cb80-e05e-012f-41d8-3c0754157aba,135242632,P,"2012-09-14 05:55:51","{""order"": 3}"
56712,c349c280-e05e-012f-41d8-3c0754157aba,911828761,S,"2012-09-14 05:55:51","{""product"": 1013589429}"
56713,c349c280-e05e-012f-41d8-3c0754157aba,911828761,AC,"2012-09-14 05:55:51","{""product"": 1013589429, ""availability"": true, ""quantity"": 1}"
56714,c349c280-e05e-012f-41d8-3c0754157aba,911828761,P,"2012-09-14 05:55:51","{""order"": 4}"
56715,c34ab040-e05e-012f-41d8-3c0754157aba,994338771,S,"2012-09-14 05:55:51","{""product"": 1013589430}"
56716,c34ab040-e05e-012f-41d8-3c0754157aba,994338771,AC,"2012-09-14 05:55:51","{""product"": 1013589430, ""availability"": true, ""quantity"": 1}"
56717,c34ab040-e05e-012f-41d8-3c0754157aba,994338771,S,"2012-09-14 05:55:51","{""product"": 1013589436}"
56718,c34ab040-e05e-012f-41d8-3c0754157aba,994338771,AC,"2012-09-14 05:55:51","{""product"": 1013589436, ""availability"": true, ""quantity"": 1}"
56719,c34ab040-e05e-012f-41d8-3c0754157aba,994338771,P,"2012-09-14 05:55:51","{""order"": 5}"
56720,c34c39b0-e05e-012f-41d8-3c0754157aba,863655417,S,"2012-09-14 05:55:51","{""product"": 1013589429}"
56721,c34c39b0-e05e-012f-41d8-3c0754157aba,863655417,AC,"2012-09-14 05:55:51","{""product"": 1013589429, ""availability"": true, ""quantity"": 1}"
56722,c34c39b0-e05e-012f-41d8-3c0754157aba,863655417,P,"2012-09-14 05:55:51","{""order"": 6}"
56723,c34d4040-e05e-012f-41d8-3c0754157aba,616230022,S,"2012-09-14 05:55:51","{""product"": 1013589429}"
56724,c34d4040-e05e-012f-41d8-3c0754157aba,616230022,AC,"2012-09-14 05:55:51","{""product"": 1013589429, ""availability"": true, ""quantity"": 1}"
56725,c34d4040-e05e-012f-41d8-3c0754157aba,616230022,P,"2012-09-14 05:55:51","{""order"": 7}"
56726,c34e2ac0-e05e-012f-41d8-3c0754157aba,661521543,S,"2012-09-14 05:55:51","{""product"": 1013589426}"
56727,c34e2ac0-e05e-012f-41d8-3c0754157aba,661521543,AC,"2012-09-14 05:55:51","{""product"": 1013589426, ""availability"": true, ""quantity"": 1}"
56728,c34e2ac0-e05e-012f-41d8-3c0754157aba,661521543,S,"2012-09-14 05:55:51","{""product"": 1013589429}"
56729,c34e2ac0-e05e-012f-41d8-3c0754157aba,661521543,AC,"2012-09-14 05:55:51","{""product"": 1013589429, ""availability"": true, ""quantity"": 1}"
56730,c34e2ac0-e05e-012f-41d8-3c0754157aba,661521543,P,"2012-09-14 05:55:51","{""order"": 8}"
56731,c3404640-e05e-012f-41d8-3c0754157aba,638820960,S,"2012-09-14 05:55:51","{""product"": 1013589434}"
56732,c3404640-e05e-012f-41d8-3c0754157aba,638820960,AC,"2012-09-14 05:55:51","{""product"": 1013589434, ""availability"": true, ""quantity"": 1}"
56733,c3404640-e05e-012f-41d8-3c0754157aba,638820960,P,"2012-09-14 05:55:51","{""order"": 9}"
