CustomerID, OrderValue, Date, TransactionID, ProductID, Quantity
91, 400, 2012-07-04, 91, 1060500606, 1
92, 2000, 2012-07-30, 92, 1060500600, 1
92, 2000, 2012-07-30, 92, 1060500602, 1
93, 1500, 2012-07-27, 93, 1060500595, 1
93, 1500, 2012-07-27, 93, 1060500603, 1
94, 1600, 2012-07-28, 94, 1060500597, 1
94, 1600, 2012-07-28, 94, 1060500599, 1
95, 1600, 2012-07-29, 95, 1060500597, 1
95, 1600, 2012-07-29, 95, 1060500599, 1
96, 300, 2012-07-28, 96, 1060500604, 1
97, 400, 2012-07-27, 97, 1060500606, 1
98, 300, 2012-07-30, 98, 1060500604, 1
99, 300, 2012-07-30, 99, 1060500604, 1
100, 1500, 2012-07-30, 100, 1060500595, 1
100, 1500, 2012-07-30, 100, 1060500603, 1
101, 2000, 2012-07-27, 101, 1060500600, 1
101, 2000, 2012-07-27, 101, 1060500602, 1
102, 1600, 2012-07-28, 102, 1060500597, 1
102, 1600, 2012-07-28, 102, 1060500599, 1
103, 1600, 2012-07-27, 103, 1060500597, 1
103, 1600, 2012-07-27, 103, 1060500599, 1
104, 1600, 2012-07-29, 104, 1060500597, 1
104, 1600, 2012-07-29, 104, 1060500599, 1
105, 1600, 2012-07-26, 105, 1060500597, 1
105, 1600, 2012-07-26, 105, 1060500599, 1
106, 1600, 2012-07-30, 106, 1060500597, 1
106, 1600, 2012-07-30, 106, 1060500599, 1
107, 1600, 2012-07-28, 107, 1060500597, 1
107, 1600, 2012-07-28, 107, 1060500599, 1
108, 1600, 2012-07-11, 108, 1060500597, 1
108, 1600, 2012-07-11, 108, 1060500599, 1
109, 1600, 2012-07-14, 109, 1060500597, 1
109, 1600, 2012-07-14, 109, 1060500599, 1
110, 1600, 2012-07-13, 110, 1060500597, 1
110, 1600, 2012-07-13, 110, 1060500599, 1
111, 2000, 2012-07-12, 111, 1060500600, 1
111, 2000, 2012-07-12, 111, 1060500602, 1
112, 400, 2012-07-14, 112, 1060500606, 1
113, 300, 2012-07-13, 113, 1060500604, 1
114, 300, 2012-07-14, 114, 1060500604, 1
115, 250, 2012-07-12, 115, 1060500604, 1
115, 250, 2012-07-12, 115, 1060500599, 1
116, 2150, 2012-07-13, 116, 1060500598, 1
116, 2150, 2012-07-13, 116, 1060500604, 1
117, 2100, 2012-07-14, 117, 1060500597, 1
117, 2100, 2012-07-14, 117, 1060500604, 1
117, 2100, 2012-07-14, 117, 1060500600, 1
118, 2100, 2012-07-20, 118, 1060500597, 1
118, 2100, 2012-07-20, 118, 1060500604, 1
118, 2100, 2012-07-20, 118, 1060500600, 1
119, 8000, 2012-07-12, 119, 1060500596, 1
120, 250, 2012-07-11, 120, 1060500604, 1
120, 250, 2012-07-11, 120, 1060500599, 1
121, 300, 2012-07-13, 121, 1060500604, 1
122, 250, 2012-07-05, 122, 1060500604, 1
122, 250, 2012-07-05, 122, 1060500599, 1
123, 400, 2012-07-13, 123, 1060500606, 1
124, 250, 2012-07-11, 124, 1060500604, 1
124, 250, 2012-07-11, 124, 1060500599, 1
125, 400, 2012-07-12, 125, 1060500606, 1
126, 250, 2012-07-21, 126, 1060500604, 1
126, 250, 2012-07-21, 126, 1060500599, 1
127, 300, 2012-07-12, 127, 1060500604, 1
128, 1000, 2012-07-13, 128, 1060500601, 1
129, 1000, 2012-07-13, 129, 1060500602, 1
130, 600, 2012-07-12, 130, 1060500603, 1
130, 600, 2012-07-12, 130, 1060500606, 1
131, 600, 2012-07-11, 131, 1060500603, 1
131, 600, 2012-07-11, 131, 1060500606, 1
132, 1000, 2012-07-14, 132, 1060500602, 1
133, 1000, 2012-07-14, 133, 1060500602, 1
134, 1000, 2012-07-12, 134, 1060500602, 1
135, 1000, 2012-07-11, 135, 1060500602, 1
136, 1000, 2012-07-14, 136, 1060500602, 1
137, 1000, 2012-07-28, 137, 1060500601, 1
138, 1000, 2012-07-30, 138, 1060500602, 1
139, 1000, 2012-07-29, 139, 1060500602, 1
140, 600, 2012-07-27, 140, 1060500603, 1
140, 600, 2012-07-27, 140, 1060500606, 1
141, 1000, 2012-07-29, 141, 1060500602, 1
142, 600, 2012-07-28, 142, 1060500603, 1
142, 600, 2012-07-28, 142, 1060500606, 1
143, 600, 2012-07-13, 143, 1060500603, 1
143, 600, 2012-07-13, 143, 1060500606, 1
144, 600, 2012-07-11, 144, 1060500603, 1
144, 600, 2012-07-11, 144, 1060500606, 1
145, 600, 2012-07-14, 145, 1060500603, 1
145, 600, 2012-07-14, 145, 1060500606, 1
146, 1000, 2012-07-11, 146, 1060500601, 1
147, 600, 2012-07-12, 147, 1060500603, 1
147, 600, 2012-07-12, 147, 1060500606, 1
148, 1000, 2012-07-14, 148, 1060500602, 1
149, 600, 2012-07-13, 149, 1060500603, 1
149, 600, 2012-07-13, 149, 1060500606, 1
150, 1000, 2012-07-12, 150, 1060500602, 1
151, 1000, 2012-07-30, 151, 1060500602, 1
152, 1000, 2012-07-29, 152, 1060500602, 1
153, 1000, 2012-07-30, 153, 1060500602, 1
154, 600, 2012-07-29, 154, 1060500603, 1
154, 600, 2012-07-29, 154, 1060500606, 1
155, 1000, 2012-07-30, 155, 1060500602, 1
156, 600, 2012-07-28, 156, 1060500603, 1
156, 600, 2012-07-28, 156, 1060500606, 1
157, 600, 2012-07-29, 157, 1060500603, 1
157, 600, 2012-07-29, 157, 1060500606, 1
158, 1000, 2012-07-13, 158, 1060500601, 1
159, 1000, 2012-07-18, 159, 1060500602, 1
160, 600, 2012-07-14, 160, 1060500603, 1
160, 600, 2012-07-14, 160, 1060500606, 1
161, 600, 2012-07-11, 161, 1060500603, 1
161, 600, 2012-07-11, 161, 1060500606, 1
162, 1000, 2012-07-13, 162, 1060500601, 1
163, 1000, 2012-07-14, 163, 1060500602, 1
164, 250, 2012-06-05, 164, 1060500604, 1
164, 250, 2012-06-05, 164, 1060500599, 1
165, 400, 2012-06-07, 165, 1060500606, 1
166, 300, 2012-06-18, 166, 1060500604, 1
167, 400, 2012-06-08, 167, 1060500606, 1
168, 400, 2012-06-10, 168, 1060500606, 1
169, 250, 2012-06-29, 169, 1060500604, 1
169, 250, 2012-06-29, 169, 1060500599, 1
170, 600, 2012-06-29, 170, 1060500603, 1
170, 600, 2012-06-29, 170, 1060500606, 1
171, 1000, 2012-06-08, 171, 1060500602, 1
172, 600, 2012-06-08, 172, 1060500603, 1
172, 600, 2012-06-08, 172, 1060500606, 1
173, 1000, 2012-06-18, 173, 1060500602, 1
174, 600, 2012-06-06, 174, 1060500603, 1
174, 600, 2012-06-06, 174, 1060500606, 1
175, 1000, 2012-05-28, 175, 1060500602, 1
176, 1000, 2012-06-09, 176, 1060500601, 1
177, 1000, 2012-06-05, 177, 1060500602, 1
178, 600, 2012-07-28, 178, 1060500603, 1
178, 600, 2012-07-28, 178, 1060500606, 1
179, 1000, 2012-07-29, 179, 1060500602, 1
180, 1000, 2012-07-30, 180, 1060500601, 1
181, 1000, 2012-07-28, 181, 1060500601, 1
182, 600, 2012-07-28, 182, 1060500603, 1
182, 600, 2012-07-28, 182, 1060500606, 1
183, 600, 2012-07-28, 183, 1060500603, 1
183, 600, 2012-07-28, 183, 1060500606, 1
184, 600, 2012-07-27, 184, 1060500603, 1
184, 600, 2012-07-27, 184, 1060500606, 1
185, 300, 2012-07-11, 185, 1060500604, 1
186, 250, 2012-07-14, 186, 1060500604, 1
186, 250, 2012-07-14, 186, 1060500599, 1
187, 300, 2012-07-13, 187, 1060500604, 1
188, 400, 2012-07-13, 188, 1060500606, 1
189, 300, 2012-07-11, 189, 1060500604, 1
190, 250, 2012-07-14, 190, 1060500604, 1
190, 250, 2012-07-14, 190, 1060500599, 1
191, 400, 2012-07-12, 191, 1060500606, 1
192, 600, 2012-07-12, 192, 1060500603, 1
192, 600, 2012-07-12, 192, 1060500606, 1
193, 1000, 2012-07-11, 193, 1060500601, 1
194, 600, 2012-07-11, 194, 1060500603, 1
194, 600, 2012-07-11, 194, 1060500606, 1
195, 1000, 2012-07-08, 195, 1060500601, 1
196, 1000, 2012-07-14, 196, 1060500601, 1
197, 600, 2012-07-14, 197, 1060500603, 1
197, 600, 2012-07-14, 197, 1060500606, 1
198, 1000, 2012-07-14, 198, 1060500601, 1
199, 600, 2012-07-12, 199, 1060500603, 1
199, 600, 2012-07-12, 199, 1060500606, 1
200, 1000, 2012-07-11, 200, 1060500602, 1
201, 1000, 2012-07-27, 201, 1060500602, 1
202, 600, 2012-07-28, 202, 1060500603, 1
202, 600, 2012-07-28, 202, 1060500606, 1
203, 1000, 2012-07-29, 203, 1060500602, 1
204, 600, 2012-07-28, 204, 1060500603, 1
204, 600, 2012-07-28, 204, 1060500606, 1
205, 1000, 2012-07-30, 205, 1060500602, 1
206, 600, 2012-07-27, 206, 1060500603, 1
206, 600, 2012-07-27, 206, 1060500606, 1
207, 1000, 2012-07-30, 207, 1060500601, 1
208, 600, 2012-07-29, 208, 1060500603, 1
208, 600, 2012-07-29, 208, 1060500606, 1
209, 300, 2012-07-14, 209, 1060500604, 1
210, 250, 2012-07-14, 210, 1060500604, 1
210, 250, 2012-07-14, 210, 1060500599, 1
211, 300, 2012-07-14, 211, 1060500604, 1
212, 250, 2012-07-11, 212, 1060500604, 1
212, 250, 2012-07-11, 212, 1060500599, 1
213, 400, 2012-07-15, 213, 1060500606, 1
214, 400, 2012-07-12, 214, 1060500606, 1
215, 300, 2012-07-14, 215, 1060500604, 1
216, 300, 2012-07-11, 216, 1060500604, 1
217, 400, 2012-07-13, 217, 1060500606, 1
218, 400, 2012-07-07, 218, 1060500606, 1
219, 300, 2012-07-13, 219, 1060500604, 1
220, 250, 2012-07-13, 220, 1060500604, 1
220, 250, 2012-07-13, 220, 1060500599, 1
221, 400, 2012-07-14, 221, 1060500606, 1
222, 250, 2012-07-22, 222, 1060500604, 1
222, 250, 2012-07-22, 222, 1060500599, 1
223, 400, 2012-07-13, 223, 1060500606, 1
224, 250, 2012-07-14, 224, 1060500604, 1
224, 250, 2012-07-14, 224, 1060500599, 1
225, 2000, 2012-07-30, 225, 1060500600, 1
225, 2000, 2012-07-30, 225, 1060500602, 1
226, 1600, 2012-07-30, 226, 1060500597, 1
226, 1600, 2012-07-30, 226, 1060500599, 1
227, 2000, 2012-07-27, 227, 1060500600, 1
227, 2000, 2012-07-27, 227, 1060500602, 1
228, 2000, 2012-07-28, 228, 1060500600, 1
228, 2000, 2012-07-28, 228, 1060500602, 1
229, 2000, 2012-07-26, 229, 1060500600, 1
229, 2000, 2012-07-26, 229, 1060500602, 1
230, 1500, 2012-07-27, 230, 1060500595, 1
230, 1500, 2012-07-27, 230, 1060500603, 1
231, 1500, 2012-07-29, 231, 1060500595, 1
231, 1500, 2012-07-29, 231, 1060500603, 1
232, 1600, 2012-07-28, 232, 1060500597, 1
232, 1600, 2012-07-28, 232, 1060500599, 1
233, 1600, 2012-07-30, 233, 1060500597, 1
233, 1600, 2012-07-30, 233, 1060500599, 1
234, 300, 2012-07-14, 234, 1060500604, 1
235, 400, 2012-07-14, 235, 1060500606, 1
236, 250, 2012-07-12, 236, 1060500604, 1
236, 250, 2012-07-12, 236, 1060500599, 1
237, 250, 2012-07-24, 237, 1060500604, 1
237, 250, 2012-07-24, 237, 1060500599, 1
238, 400, 2012-07-12, 238, 1060500606, 1
239, 300, 2012-07-11, 239, 1060500604, 1
240, 300, 2012-07-16, 240, 1060500604, 1
241, 250, 2012-07-11, 241, 1060500604, 1
241, 250, 2012-07-11, 241, 1060500599, 1
242, 1000, 2012-07-13, 242, 1060500602, 1
243, 1000, 2012-07-13, 243, 1060500601, 1
244, 600, 2012-07-12, 244, 1060500603, 1
244, 600, 2012-07-12, 244, 1060500606, 1
245, 1000, 2012-07-14, 245, 1060500601, 1
246, 1000, 2012-07-12, 246, 1060500602, 1
247, 600, 2012-07-11, 247, 1060500603, 1
247, 600, 2012-07-11, 247, 1060500606, 1
248, 1000, 2012-07-09, 248, 1060500602, 1
249, 1000, 2012-07-11, 249, 1060500602, 1
250, 250, 2012-07-11, 250, 1060500604, 1
250, 250, 2012-07-11, 250, 1060500599, 1
251, 300, 2012-07-14, 251, 1060500604, 1
252, 250, 2012-07-14, 252, 1060500604, 1
252, 250, 2012-07-14, 252, 1060500599, 1
253, 400, 2012-07-16, 253, 1060500606, 1
254, 250, 2012-07-13, 254, 1060500604, 1
254, 250, 2012-07-13, 254, 1060500599, 1
255, 400, 2012-07-12, 255, 1060500606, 1
256, 400, 2012-07-13, 256, 1060500606, 1
257, 300, 2012-07-11, 257, 1060500604, 1
258, 300, 2012-07-11, 258, 1060500604, 1
259, 600, 2012-07-14, 259, 1060500603, 1
259, 600, 2012-07-14, 259, 1060500606, 1
260, 1000, 2012-07-09, 260, 1060500601, 1
261, 1000, 2012-07-14, 261, 1060500602, 1
262, 1000, 2012-07-12, 262, 1060500601, 1
263, 1000, 2012-07-17, 263, 1060500602, 1
264, 600, 2012-07-13, 264, 1060500603, 1
264, 600, 2012-07-13, 264, 1060500606, 1
265, 600, 2012-07-13, 265, 1060500603, 1
265, 600, 2012-07-13, 265, 1060500606, 1
266, 1500, 2012-07-28, 266, 1060500595, 1
266, 1500, 2012-07-28, 266, 1060500603, 1
267, 2000, 2012-07-27, 267, 1060500600, 1
267, 2000, 2012-07-27, 267, 1060500602, 1
268, 1600, 2012-07-28, 268, 1060500597, 1
268, 1600, 2012-07-28, 268, 1060500599, 1
269, 2000, 2012-07-27, 269, 1060500600, 1
269, 2000, 2012-07-27, 269, 1060500602, 1
270, 2000, 2012-07-30, 270, 1060500600, 1
270, 2000, 2012-07-30, 270, 1060500602, 1
271, 1600, 2012-07-30, 271, 1060500597, 1
271, 1600, 2012-07-30, 271, 1060500599, 1
272, 1500, 2012-07-28, 272, 1060500595, 1
272, 1500, 2012-07-28, 272, 1060500603, 1
273, 1500, 2012-07-28, 273, 1060500595, 1
273, 1500, 2012-07-28, 273, 1060500603, 1
